#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Argument|Accuracy|Adequacy|Clarity|KriteriumJahresertragEnergiedichte|KriteriumLebensdauerVerfgbarkeit|KriteriumLokaleEmissionenGeruschemissionen|KriteriumPreisBetrieb|KriteriumSonstiges|KriteriumTreibhausgasemissionen|KriteriumWirkungsgrad|OptionA|OptionB|OptionC
#T_SP=webanno.custom.Struktur|Struktur
#T_SP=webanno.custom.StrukturTAP|TAPArgumente


1-1	0-6	Sowohl	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-2	7-11	Wind	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-3	11-12	-	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-4	13-16	und	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-5	17-28	Wasserkraft	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-6	28-29	,	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-7	30-33	als	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-8	34-38	auch	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-9	39-51	Solarenergie	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-10	52-58	werden	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-11	59-61	in	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-12	62-65	den	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-13	66-72	Medien	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-14	73-79	häufig	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-15	80-83	als	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-16	84-87	die	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-17	88-107	Zukunftstechnologie	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-18	108-119	dargestellt	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-19	119-120	,	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-20	121-125	doch	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-21	126-134	bestehen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-22	135-143	zwischen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-23	144-150	diesen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-24	151-159	Optionen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-25	160-167	dennoch	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-26	168-177	gewaltige	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-27	178-190	unterschiede	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	
1-28	190-191	.	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[6]	_	

2-1	193-205	Solarenergie	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Wirkungsgrad vorhanden[1]	*[1]	Contra B[1]	*[1]	Hauptteil[7]	2. Data[8]	
