#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Argument|Accuracy|Adequacy|Clarity|KriteriumJahresertragEnergiedichte|KriteriumLebensdauerVerfgbarkeit|KriteriumLokaleEmissionenGeruschemissionen|KriteriumPreisBetrieb|KriteriumSonstiges|KriteriumTreibhausgasemissionen|KriteriumWirkungsgrad|OptionA|OptionB|OptionC
#T_SP=webanno.custom.Struktur|Struktur
#T_SP=webanno.custom.StrukturTAP|TAPArgumente


1-1	0-5	Jeder	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-2	6-14	einzelne	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-3	15-18	der	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-4	19-20	3	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-5	21-30	genannten	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-6	31-45	Energiewandler	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-7	46-49	hat	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-8	50-57	gewisse	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-9	58-61	Vor	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-10	61-62	-	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-11	63-66	und	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-12	67-76	Nachteile	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-13	76-77	,	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-14	78-84	welche	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-15	85-88	sie	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-16	89-91	in	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-17	92-105	verschiedenen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-18	106-117	Situationen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-19	118-127	möglichst	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-20	128-136	effektiv	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-21	137-140	bzw	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-22	140-141	.	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	

2-1	143-153	Ineffektiv	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-2	154-160	machen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-3	160-161	.	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	

3-1	163-166	Die	2. Falsch[1]	1. Angemessen[1]	1. Verständlich[1]	*[1]	Lebensdauer/Verfügbarkeit vorhanden[1]	Emissionen vorhanden[1]	Preis/Betrieb vorhanden[1]	*[1]	Treibhausgasemissionen vorhanden[1]	Wirkungsgrad vorhanden[1]	Unklar A[1]	*[1]	*[1]	Hauptteil[4]	2. Data[5]	
3-2	167-184	Wasserkraftanlage	2. Falsch[1]	1. Angemessen[1]	1. Verständlich[1]	*[1]	Lebensdauer/Verfügbarkeit vorhanden[1]	Emissionen vorhanden[1]	Preis/Betrieb vorhanden[1]	*[1]	Treibhausgasemissionen vorhanden[1]	Wirkungsgrad vorhanden[1]	Unklar A[1]	*[1]	*[1]	Hauptteil[4]	2. Data[5]	
3-3	185-189	gibt	2. Falsch[1]	1. Angemessen[1]	1. Verständlich[1]	*[1]	Lebensdauer/Verfügbarkeit vorhanden[1]	Emissionen vorhanden[1]	Preis/Betrieb vorhanden[1]	*[1]	Treibhausgasemissionen vorhanden[1]	Wirkungsgrad vorhanden[1]	Unklar A[1]	*[1]	*[1]	Hauptteil[4]	2. Data[5]	
3-4	190-193	bei	2. Falsch[1]	1. Angemessen[1]	1. Verständlich[1]	*[1]	Lebensdauer/Verfügbarkeit vorhanden[1]	Emissionen vorhanden[1]	Preis/Betrieb vorhanden[1]	*[1]	Treibhausgasemissionen vorhanden[1]	Wirkungsgrad vorhanden[1]	Unklar A[1]	*[1]	*[1]	Hauptteil[4]	2. Data[5]	
3-5	194-200	weitem	2. Falsch[1]	1. Angemessen[1]	1. Verständlich[1]	*[1]	Lebensdauer/Verfügbarkeit vorhanden[1]	Emissionen vorhanden[1]	Preis/Betrieb vorhanden[1]	*[1]	Treibhausgasemissionen vorhanden[1]	Wirkungsgrad vorhanden[1]	Unklar A[1]	*[1]	*[1]	Hauptteil[4]	2. Data[5]	
3-6	201-203	am	2. Falsch[1]	1. Angemessen[1]	1. Verständlich[1]	*[1]	Lebensdauer/Verfügbarkeit vorhanden[1]	Emissionen vorhanden[1]	Preis/Betrieb vorhanden[1]	*[1]	Treibhausgasemissionen vorhanden[1]	Wirkungsgrad vorhanden[1]	Unklar A[1]	*[1]	*[1]	Hauptteil[4]	2. Data[5]	
